"abolish ","v","əˈbɑlɪʃ ","bỏ"
"embody ","v","ɪmˈbɑdi ","hiện thân"
"emergence ","n","ɪˈmɜrʤəns ","sự xuất hiện"
"empirical ","adj","ˌɛmˈpɪrɪkəl ","thực nghiệm"
"empower ","v","ɪmˈpaʊər ","Trao quyền"
"enact ","v","ɪˈnækt ","ban hành"
"encompass ","v","ɛnˈkʌmpəs ","bao gồm"
"encouragement ","n","ɛnˈkɜrɪʤmənt ","sự khích lệ"
"encouraging ","adj","ɛnˈkɜrɪʤɪŋ ","khuyến khích"
"endeavour ","n","ɪnˈdɛvər ","nỗ lực"
"endless ","adj","ˈɛndləs ","bất tận"
"endorse ","v","ɛnˈdɔrs ","Chứng thực"
"endorsement ","n","ɛnˈdɔrsmənt ","Chứng thực"
"endure ","v","ɛnˈdjʊr ","chịu đựng"
"enforce ","v","ɛnˈfɔrs ","thi hành"
"enforcement ","n","ɛnˈfɔrsmənt ","thực thi"
"engagement ","n","ɛnˈɡeɪʤmənt ","hôn ước"
"engaging ","adj","ɛnˈɡeɪʤɪŋ ","hấp dẫn"
"enquire ","v","ɪnˈkwaɪər ","hỏi thăm"
"enrich ","v","ɛnˈrɪʧ ","làm phong phú"
"enrol ","v","enrol ","tham gia"
"ensue ","v","ɪnˈsu ","tiếp theo"
"enterprise ","n","ˈɛntərˌpraɪz ","doanh nghiệp"
"enthusiast ","n","ɛnˈθuziˌæst ","người đam mê"
"entitle ","v","ɛnˈtaɪtəl ","quyền"
"entity ","n","ˈɛntəti ","thực thể"
"epidemic ","n","ˌɛpəˈdɛmɪk ","bệnh dịch"
"equality ","n","ɪˈkwɑləti ","sự bình đẳng"
"equation ","n","ɪˈkweɪʒən ","phương trình"
"erect ","v","ɪˈrɛkt ","cương cứng"
"escalate ","v","ˈɛskəˌleɪt ","leo thang"
"essence ","n","ˈɛsəns ","nước hoa"
"establishment ","n","ɪˈstæblɪʃmənt ","thành lập"
"eternal ","adj","ɪˈtɜrnəl ","Vĩnh hằng"
"evacuate ","v","ɪˈvækjəˌeɪt ","sơ tán"
"evoke ","v","ɪˈvoʊk ","gợi lên"
"evolutionary ","adj","ˌɛvəˈluʃəˌnɛri ","tiến hóa"
"exaggerate ","v","ɪɡˈzæʤəˌreɪt ","nói quá"
"excellence ","n","ˈɛksələns ","xuất sắc"
"exceptional ","adj","ɪkˈsɛpʃənəl ","đặc biệt"
"excess ","n, adj","ˈɛkˌsɛs ","thặng dư"
"exclusion ","n","ɪkˈskluʒən ","loại trừ"
"exclusive ","adj","ɪkˈsklusɪv ","loại trừ"
"exclusively ","adv","ɪkˈsklusɪvli ","duy nhất"
"execute ","v","ˈɛksəˌkjut ","hành hình"
"execution ","n","ˌɛksəˈkjuʃən ","chấp hành"
"exert ","v","ɪɡˈzɜrt ","gắng sức"
"exile ","n","ˈɛɡˌzaɪl ","lưu vong"
"exit ","v","ˈɛɡzɪt ","lối ra"
"expenditure ","n","ɪkˈspɛndəʧər ","chi phí"
"experimental ","adj","ɪkˌspɛrɪˈmɛntəl ","thực nghiệm"
"expire ","v","ɪkˈspaɪr ","hết hạn"
"explicit ","adj","ɪkˈsplɪsət ","rõ ràng"
"explicitly ","adv","ɪkˈsplɪsətli ","rõ ràng"
"exploitation ","n","ˌɛkˌsplɔɪˈteɪʃən ","khai thác"
"explosive ","adj, n","ɪkˈsploʊsɪv ","nổ"
"extract ","v","ˈɛkˌstrækt ","trích xuất"
"extremist ","n","ɛkˈstrimɪst ","người cực đoan"
"facilitate ","v","fəˈsɪləˌteɪt ","tạo điều kiện"
"faction ","n","ˈfækʃən ","phe phái"
"faculty ","n","ˈfækəlti ","giảng viên"
"fade ","v","feɪd ","phai màu"
"fairness ","n","ˈfɛrnəs ","công bằng"
"fatal ","adj","ˈfeɪtəl ","gây tử vong"
"fate ","n","feɪt ","định mệnh"
"favourable ","adj","favourable ","thuận lợi"
"feat ","n","fit ","Feat"
"feminist ","adj, n","ˈfɛmənɪst ","nữ quyền"
"fibre ","n","ˈfaɪbər ","chất xơ"
"fierce ","adj","fɪrs ","mạnh mẽ"
"film-maker ","n","fɪlm-ˈmeɪkər ","làm phim"
"filter ","n, v","ˈfɪltər ","lọc"
"fine ","n, v","faɪn ","khỏe"
"firearm ","n","ˈfaɪəˌrɑrm ","súng"
"fit ","n","fɪt ","phù hợp"
"fixture ","n","ˈfɪksʧər ","vật cố định"
"flaw ","n","flɔ ","Lỗ hổng"
"flawed ","adj","flɔd ","thiếu sót"
"flee ","v","fli ","chạy trốn"
"fleet ","n","flit ","Hạm đội"
"flesh ","n","flɛʃ ","thịt"
"flexibility ","n","ˌflɛksəˈbɪləti ","Uyển chuyển"
"flourish ","v","ˈflɜrɪʃ ","Hưng thịnh"
"fluid ","n","ˈfluəd ","dịch"
"footage ","n","ˈfʊtɪʤ ","cảnh quay"
"foreigner ","n","ˈfɔrənər ","Người nước ngoài"
"forge ","v","fɔrʤ ","làm giả"
"formula ","n","ˈfɔrmjələ ","công thức"
"formulate ","v","ˈfɔrmjəˌleɪt ","xây dựng"
"forth ","adv","fɔrθ ","Forth"
"forthcoming ","adj","ˈfɔrθˈkʌmɪŋ ","sắp tới"
"foster ","v","ˈfɑstər ","nuôi dưỡng"
"fragile ","adj","ˈfræʤəl ","dễ vỡ"
"franchise ","n","ˈfrænˌʧaɪz ","nhượng quyền thương mại"
"frankly ","adv","ˈfræŋkli ","thẳng thắn"
"frustrated ","adj","ˈfrʌˌstreɪtəd ","bực bội"
"frustrating ","adj","ˈfrʌˌstreɪtɪŋ ","làm nản lòng"
"frustration ","n","frəˈstreɪʃən ","sự thất vọng"
"functional ","adj","ˈfʌŋkʃənəl ","chức năng"
"fundraising ","n","ˈfʌnˌdreɪsɪŋ ","gây quỹ"
"funeral ","n","ˈfjunərəl ","tang lễ"
"gallon ","n","ˈɡælən ","gallon"
"gambling ","n","ˈɡæmbəlɪŋ ","bài bạc"
"gathering ","n","ˈɡæðərɪŋ ","thu thập"
"gaze ","n, v","ɡeɪz ","ánh mắt"
"gear ","n","ɡɪr ","bánh răng"
"generic ","adj","ʤəˈnɛrɪk ","chung"
"genocide ","n","ˈʤɛnəˌsaɪd ","diệt chủng"
"glance ","n, v","ɡlæns ","Nhìn thoáng qua"
"glimpse ","n","ɡlɪmps ","cái nhìn thoáng qua"
"glorious ","adj","ˈɡlɔriəs ","vinh quang"
"glory ","n","ˈɡlɔri ","Vinh quang"
"governance ","n","ˈɡʌvərnəns ","quản trị"
"grace ","n","ɡreɪs ","duyên dáng"
"grasp ","v, n","ɡræsp ","sự hiểu biết"
"grave ","(for dead person) n","ɡreɪv ","phần mộ"
"grave ","(serious) adj","ɡreɪv ","phần mộ"
"gravity ","n","ˈɡrævəti ","Trọng lực"
"grid ","n","ɡrɪd ","Lưới"
"grief ","n","ɡrif ","nỗi buồn"
"grin ","v, n","ɡrɪn ","nụ cười"
"grind ","v","ɡraɪnd ","mài ngọc"
"grip ","n, v","ɡrɪp ","nắm chặt"
"gross ","adj","ɡroʊs ","tổng"
"guerrilla ","n","ɡəˈrɪlə ","Guerrilla"
"guidance ","n","ˈɡaɪdəns ","hướng dẫn"
"guilt ","n","ɡɪlt ","tội lỗi"
"gut ","n","ɡʌt ","ruột"
"hail ","v","heɪl ","kêu"
"halfway ","adv","ˈhæˈfweɪ ","Nửa chừng"
"halt ","v, n","hɔlt ","tạm dừng lại"
"handful ","n","ˈhændˌfʊl ","một nắm đầy tay"
"handling ","n","ˈhændlɪŋ ","sự điều khiển"
"handy ","adj","ˈhændi ","tiện dụng"
"harassment ","n","həˈræsmənt ","quấy rối"
"hardware ","n","ˈhɑrˌdwɛr ","phần cứng"
"harmony ","n","ˈhɑrməni ","hòa hợp"
"harsh ","adj","hɑrʃ ","thô ráp"
"harvest ","n, v","ˈhɑrvəst ","mùa gặt"
"hatred ","n","ˈheɪtrəd ","sự thù ghét"
"haunt ","v","hɔnt ","ám ảnh"
"hazard ","n","ˈhæzərd ","nguy hiểm"
"heighten ","v","ˈhaɪtən ","Nâng cao"
"heritage ","n","ˈhɛrətəʤ ","di sản"
"hierarchy ","n","ˈhaɪəˌrɑrki ","hệ thống cấp bậc"
"high-profile ","adj","ˌhaɪˈproʊfaɪl ","tầm cỡ"
"hint ","n, v","hɪnt ","gợi ý"
"homeland ","n","ˈhoʊmˌlænd ","quê hương"
"hook ","v","hʊk ","cái móc"
"hopeful ","adj","ˈhoʊpfəl ","hy vọng"
"horizon ","n","həˈraɪzən ","Chân trời"
"horn ","n","hɔrn ","sừng"
"hostage ","n","ˈhɑstɪʤ ","con tin"
"hostile ","adj","ˈhɑstəl ","thù địch"
"hostility ","n","hɑˈstɪləti ","sự thù địch"
"humanitarian ","adj","ˌhjuˌmænəˈtɛriən ","Nhân đạo"
"humanity ","n","hjuˈmænɪti ","Nhân loại"
"humble ","adj","ˈhʌmbəl ","khiêm tốn"
"hydrogen ","n","ˈhaɪdrəʤən ","hydro"
"identification ","n","aɪˌdɛntəfəˈkeɪʃən ","nhận biết"
"ideological ","adj","ˌaɪdiəˈlɑʤɪkəl ","ý thức hệ"
"ideology ","n","ˌaɪdiˈɑləʤi ","ý thức hệ"
"idiot ","n","ˈɪdiət ","kẻ ngốc"
"ignorance ","n","ˈɪɡnərəns ","sự thiếu hiểu biết"
"imagery ","n","ˈɪməʤri ","hình ảnh"
"immense ","adj","ɪˈmɛns ","bao la"
"imminent ","adj","ˈɪmənənt ","sắp xảy ra"
"implementation ","n","ˌɪmpləmɛnˈteɪʃən ","thực hiện"
"imprison ","v","ɪmˈprɪzən ","bỏ tù"
"imprisonment ","n","ɪmˈprɪzənmənt ","bỏ tù"
"inability ","n","ˌɪnəˈbɪlɪti ","sự bất lực"
"inadequate ","adj","ɪˈnædəkwət ","không thỏa đáng"
"inappropriate ","adj","ˌɪnəˈproʊpriɪt ","không phù hợp"
"incidence ","n","ˈɪnsədəns ","tỷ lệ mắc bệnh"
"inclined ","adj","ɪnˈklaɪnd ","nghiêng"
"inclusion ","n","ɪnˈkluʒən ","bao gồm"
"incur ","v","ɪnˈkɜr ","gánh chịu"
"indicator ","n","ˈɪndəˌkeɪtər ","chỉ báo"
"indictment ","n","ɪnˈdaɪtmənt ","bản cáo trạng"
"indigenous ","adj","ɪnˈdɪʤənəs ","bản địa"
"induce ","v","ɪnˈdus ","xúi giục"
"indulge ","v","ɪnˈdʌlʤ ","thưởng thức"
"inequality ","n","ˌɪnɪˈkwɑləti ","bất bình đẳng"
"infamous ","adj","ˈɪnfəməs ","khét tiếng"
"infant ","n","ˈɪnfənt ","trẻ sơ sinh"
"infect ","v","ɪnˈfɛkt ","lây nhiễm"
"inflict ","v","ɪnˈflɪkt ","gây thiệt"
"influential ","adj","ˌɪnfluˈɛnʧəl ","có ảnh hưởng"
"inherent ","adj","ɪnˈhɪrənt ","vốn có"
"inhibit ","v","ɪnˈhɪbət ","ức chế"
"initiate ","v","ɪˈnɪʃiɪt ","khởi xướng"
"inject ","v","ɪnˈʤɛkt ","tiêm"
"injection ","n","ɪnˈʤɛkʃən ","mũi tiêm"
"injustice ","n","ɪnˈʤʌstɪs ","sự bất công"
"inmate ","n","ˈɪnˌmeɪt ","tù nhân"
"insertion ","n","ɪnˈsɜrʃən ","chèn"
"insider ","n","ɪnˈsaɪdər ","người trong cuộc"
"inspect ","v","ɪnˈspɛkt ","quan sát"
"inspection ","n","ɪnˈspɛkʃən ","điều tra"
"inspiration ","n","ˌɪnspəˈreɪʃən ","cảm hứng"
"instinct ","n","ˈɪnstɪŋkt ","bản năng"
"institutional ","adj","ˌɪnstɪˈtuʃənəl ","thể chế"
"instruct ","v","ɪnˈstrʌkt ","dạy"
"instrumental ","adj","ˌɪnstrəˈmɛntəl ","nhạc cụ"
"insufficient ","adj","ɪnsəˈfɪʃənt ","không đủ"
"insult ","n, v","ˈɪnˌsʌlt ","sự sỉ nhục"
"intact ","adj","ɪnˈtækt ","nguyên vẹn"
"intake ","n","ˈɪnˌteɪk ","đầu vào"
"integral ","adj","ˈɪntəɡrəl ","tích phân"
"integrated ","adj","ˈɪntəˌɡreɪtəd ","tích hợp"
"integration ","n","ˌɪntəˈɡreɪʃən ","hội nhập"
"integrity ","n","ɪnˈtɛɡrəti ","chính trực"
"intellectual ","n","ˌɪntəˈlɛkʧuəl ","trí tuệ"
"intensify ","v","ɪnˈtɛnsəˌfaɪ ","tăng cường"
"intensity ","n","ɪnˈtɛnsəti ","cường độ"
"intensive ","adj","ɪnˈtɛnsɪv ","căng"
"intent ","n","ɪnˈtɛnt ","ý định"
"interactive ","adj","ˌɪntəˈræktɪv ","tương tác"
"interface ","n","ˈɪntərˌfeɪs ","giao diện"
"interfere ","v","ˌɪntərˈfɪr ","can thiệp"
"interference ","n","ˌɪntərˈfɪrəns ","sự can thiệp"
"interim ","adj","ˈɪntərəm ","tạm thời"
"interior ","adj, n","ɪnˈtɪriər ","Nội địa"
"intermediate ","adj","ˌɪntərˈmidiɪt ","trung cấp"
"intervene ","v","ˌɪntərˈvin ","can thiệp"
"intervention ","n","ˌɪntərˈvɛnʧən ","sự can thiệp"
"intimate ","adj","ˈɪntəmət ","thân mật"
"intriguing ","adj","ɪnˈtriɡɪŋ ","hấp dẫn"
"investigator ","n","ɪnˈvɛstəˌɡeɪtər ","người điều tra"
"invisible ","adj","ɪnˈvɪzəbəl ","vô hình"
"invoke ","v","ɪnˈvoʊk ","gọi"
"involvement ","n","ɪnˈvɑlvmənt ","sự tham gia"
"ironic ","adj","aɪˈrɑnɪk ","mỉa mai"
"ironically ","adv","aɪˈrɑnɪkli ","trớ trêu thay"
"irony ","n","ˈaɪrəni ","sự mỉa mai"
"irrelevant ","adj","ɪˈrɛləvənt ","không liên quan"
"isolation ","n","ˌaɪsəˈleɪʃən ","sự cách ly"
"judicial ","adj","ʤuˈdɪʃəl ","tư pháp"
"junction ","n","ˈʤʌŋkʃən ","giao lộ"
"jurisdiction ","n","ˌʤʊrəsˈdɪkʃən ","quyền hạn"
"just ","adj","ʤʌst ","chỉ"
"justification ","n","ˌʤʌstəfəˈkeɪʃən ","sự biện minh"
"kidnap ","v","ˈkɪdˌnæp ","bắt cóc"
"kidney ","n","ˈkɪdni ","quả thận"
"kingdom ","n","ˈkɪŋdəm ","Vương quốc"
"lad ","n","læd ","thanh niên"
"landlord ","n","ˈlænˌdlɔrd ","chủ nhà"
"landmark ","n","ˈlændˌmɑrk ","phong cảnh"
"lap ","n","læp ","lòng"
"large-scale ","adj","lɑrʤ-skeɪl ","quy mô lớn"
"laser ","n","ˈleɪzər ","tia laze"
"latter ","adj, n","ˈlætər ","sau này"
"lawn ","n","lɔn ","bãi cỏ"
"lawsuit ","n","ˈlɔˌsut ","vụ kiện"
"layout ","n","ˈleɪˌaʊt ","cách trình bày"
"leak ","v, n","lik ","hở"
"leap ","v, n","lip ","bước nhảy vọt"
"legacy ","n","ˈlɛɡəsi ","di sản"
"legendary ","adj","ˈlɛʤənˌdɛri ","huyền thoại"
"legislation ","n","ˌlɛʤəˈsleɪʃən ","pháp luật"
"legislative ","adj","ˈlɛʤəˌsleɪtɪv ","lập pháp"
"legislature ","n","ˈlɛʤəˌsleɪʧər ","cơ quan lập pháp"
"legitimate ","adj","ləˈʤɪtəmət ","hợp pháp"
"lengthy ","adj","ˈlɛŋθi ","dài dòng"
"lesbian ","adj","ˈlɛzbiən ","đồng tính nữ"
"lesser ","adj","ˈlɛsər ","ít hơn"
"lethal ","adj","ˈliθəl ","gây chết người"
"liable ","adj","ˈlaɪəbəl ","chịu trách nhiệm"
"liberal ","adj, n","ˈlɪbərəl ","tự do"
"liberation ","n","ˌlɪbəˈreɪʃən ","giải phóng"
"liberty ","n","ˈlɪbərti ","tự do"
"license ","v","ˈlaɪsəns ","giấy phép"
"lifelong ","adj","ˈlaɪˈflɔŋ ","suốt đời"
"likelihood ","n","ˈlaɪkliˌhʊd ","khả năng xảy ra"
"limb ","n","lɪm ","chân tay"
"linear ","adj","ˈlɪniər ","tuyến tính"
"line-up ","n","laɪn-ʌp ","xếp hàng"
"linger ","v","ˈlɪŋɡər ","nán lại"
"listing ","n","ˈlɪstɪŋ ","niêm yết"
"literacy ","n","ˈlɪtərəsi ","trình độ học vấn"
"liver ","n","ˈlɪvər ","gan"
"lobby ","n, v","ˈlɑbi ","sảnh"
"log ","n, v","lɔɡ ","nhật ký"
"logic ","n","ˈlɑʤɪk ","Hợp lý"
"long-standing ","adj","lɔŋ-ˈstændɪŋ ","lâu đời"
"long-time ","adj","lɔŋ-taɪm ","thời gian dài"
"loom ","v","lum ","khung cửi"
"loop ","n","lup ","vòng"
"loyalty ","n","ˈlɔɪəlti ","lòng trung thành"
"machinery ","n","məˈʃinəri ","máy móc"
"magical ","adj","ˈmæʤɪkəl ","huyền diệu"
"magistrate ","n","ˈmæʤəˌstreɪt ","quan tòa"
"magnetic ","adj","mæɡˈnɛtɪk ","từ tính"
"magnitude ","n","ˈmæɡnəˌtud ","kích cỡ"
"mainland ","n","ˈmeɪnˌlænd ","đất liền"
"mainstream ","n, adj","ˈmeɪnˌstrim ","Xu hướng"
"maintenance ","n","ˈmeɪntənəns ","BẢO TRÌ"
"mandate ","n","ˈmænˌdeɪt ","thi hành"
"mandatory ","adj","ˈmændəˌtɔri ","bắt buộc"
"manifest ","v","ˈmænəˌfɛst ","rõ ràng"
"manipulate ","v","məˈnɪpjəˌleɪt ","vận dụng"
"manipulation ","n","məˌnɪpjəˈleɪʃən ","thao tác"
"manuscript ","n","ˈmænjəˌskrɪpt ","bản thảo"
"march ","n, v","mɑrʧ ","bước đều"
"marginal ","adj","ˈmɑrʤənəl ","cận biên"
"marine ","adj","məˈrin ","hàng hải"
"marketplace ","n","ˈmɑrkətˌpleɪs ","thương trường"
"mask ","n","mæsk ","mặt nạ"
"massacre ","n","ˈmæsəkər ","tàn sát"
"mathematical ","adj","ˌmæθəˈmætɪkəl ","toán học"
"mature ","adj, v","məˈʧʊr ","trưởng thành"
"maximize ","v","ˈmæksəˌmaɪz ","tối đa hóa"
"meaningful ","adj","ˈminɪŋfəl ","có ý nghĩa"
"meantime ","n","ˈminˌtaɪm ","trong lúc đó"
"medieval ","adj","mɪˈdivəl ","thời trung cổ"
"meditation ","n","ˌmɛdəˈteɪʃən ","thiền"
"melody ","n","ˈmɛlədi ","giai điệu"
"memo ","n","ˈmɛˌmoʊ ","bản ghi nhớ"
"memoir ","n","ˈmɛmˌwɑr ","hồi ký"
"memorial ","n","məˈmɔriəl ","Đài kỷ niệm"
"mentor ","n","ˈmɛnˌtɔr ","người hướng dẫn"
"merchant ","n","ˈmɜrʧənt ","thương gia"
"mercy ","n","ˈmɜrsi ","nhân từ"
"mere ","adj","mɪr ","chỉ là"
"merely ","adv","ˈmɪrli ","chỉ đơn thuần là"
"merge ","v","mɜrʤ ","hợp nhất"
"merger ","n","ˈmɜrʤər ","sáp nhập"
"merit ","n","ˈmɛrət ","công lao"
"methodology ","n","ˌmɛθəˈdɑləʤi ","phương pháp luận"
"midst ","n","mɪdst ","ở giữa"
"migration ","n","maɪˈɡreɪʃən ","di cư"
"militant ","n, adj","ˈmɪlətənt ","dân quân"
"militia ","n","məˈlɪʃə ","dân quân"
"mill ","n","mɪl ","cối xay"
"minimal ","adj","ˈmɪnəməl ","tối thiểu"
"minimize ","v","ˈmɪnəˌmaɪz ","giảm thiểu"
"mining ","n","ˈmaɪnɪŋ ","khai thác mỏ"
"ministry ","n","ˈmɪnəstri ","Bộ"
"miracle ","n","ˈmɪrəkəl ","phép màu"
"misery ","n","ˈmɪzəri ","khốn khổ"
"misleading ","adj","mɪsˈlidɪŋ ","gây hiểu lầm"
"missile ","n","ˈmɪsəl ","hỏa tiễn"
"mob ","n","mɑb ","đám đông"
"mobility ","n","moʊˈbɪləti ","tính di động"
"mobilize ","v","ˈmoʊbəˌlaɪz ","huy động"
"moderate ","adj","ˈmɑdərət ","vừa phải"
"modification ","n","ˌmɑdəfəˈkeɪʃən ","sửa đổi"
"momentum ","n","moʊˈmɛntəm ","Quán tính"
"monk ","n","mʌŋk ","nhà sư"
"monopoly ","n","məˈnɑpəli ","sự độc quyền"
"morality ","n","məˈræləti ","đạo đức"
"motive ","n","ˈmoʊtɪv ","động cơ"
"motorist ","n","ˈmoʊtərɪst ","người lái xe ô tô"
"municipal ","adj","mjuˈnɪsəpəl ","thành phố"
"mutual ","adj","ˈmjuʧuəl ","qua lại"
"namely ","adv","ˈneɪmli ","cụ thể là"
"nationwide ","adj","ˈneɪʃənˈwaɪd ","toàn quốc"
"naval ","adj","ˈneɪvəl ","hải quân"
"neglect ","v, n","nəˈɡlɛkt ","sao nhãng"
"neighbouring ","adj","neighbouring ","láng giềng"
"nest ","n","nɛst ","tổ"
"net ","adj","nɛt ","mạng lưới"
"newsletter ","n","ˈnuˌzlɛtər ","bản tin"
"niche ","n","nɪʧ ","thích hợp"
"noble ","adj","ˈnoʊbəl ","cao quý"
"nod ","v","nɑd ","gật đầu"
"nominate ","v","ˈnɑmənət ","đề cử"
"nomination ","n","ˌnɑməˈneɪʃən ","sự đề cử"
"nominee ","n","ˌnɑməˈni ","người được đề cử"
"nonetheless ","adv","ˌnʌnðəˈlɛs ","dù sao đi nữa"
"non-profit ","adj","nɑn-ˈprɑfət ","phi lợi nhuận"
"nonsense ","n","ˈnɑnsɛns ","vô lý"
"noon ","n","nun ","buổi trưa"
"notable ","adj","ˈnoʊtəbəl ","đáng chú ý"
"notably ","adv","ˈnoʊtəbli ","đáng chú ý"
"notify ","v","ˈnoʊtəˌfaɪ ","thông báo"
"notorious ","adj","noʊˈtɔriəs ","khét tiếng"
"novel ","adj","ˈnɑvəl ","cuốn tiểu thuyết"
"nursery ","n","ˈnɜrsəri ","vườn ươm"
"objection ","n","əbˈʤɛkʃən ","sự phản đối"
"oblige ","v","əˈblaɪʤ ","bắt buộc"
"obsess ","v","əbˈsɛs ","ám ảnh"
"obsession ","n","əbˈsɛʃən ","nỗi ám ảnh"
"occasional ","adj","əˈkeɪʒənəl ","thỉnh thoảng"
"occurrence ","n","əˈkɜrəns ","tần suất xảy ra"
"odds ","n","ɑdz ","tỷ lệ cược"
"offering ","n","ˈɔfərɪŋ ","chào bán"
"offspring ","n","ˈɔfˌsprɪŋ ","con cháu"
"operational ","adj","ˌɑpəˈreɪʃənəl ","hoạt động"
"opt ","v","ɑpt ","opt"
"optical ","adj","ˈɑptɪkəl ","quang học"
"optimism ","n","ˈɑptəˌmɪzəm ","sự lạc quan"
"oral ","adj","ˈɔrəl ","miệng"
"organizational ","adj","ˌɔrɡənəˈzeɪʃənəl ","tổ chức"
"orientation ","n","ˌɔriɛnˈteɪʃən ","định hướng"
"originate ","v","əˈrɪʤəˌneɪt ","bắt nguồn"
"outbreak ","n","ˈaʊtˌbreɪk ","sự bùng phát"
"outing ","n","ˈaʊtɪŋ ","chuyến đi chơi"
"outlet ","n","ˈaʊtˌlɛt ","chỗ thoát"
"outlook ","n","ˈaʊtˌlʊk ","quan điểm"
"outrage ","n, v","ˈaʊˌtreɪʤ ","phẫn nộ"
"outsider ","n","aʊtˈsaɪdər ","người ngoài cuộc"
"overlook ","v","ˈoʊvərˌlʊk ","bỏ qua"
"overly ","adv","ˈoʊvərli ","quá mức"
"oversee ","v","ˈoʊvərˌsi ","giám sát"
"overturn ","v","ˈoʊvərˌtɜrn ","lật ngửa"
"overwhelm ","v","ˌoʊvərˈwɛlm ","áp đảo"
"overwhelming ","adj","ˌoʊvərˈwɛlmɪŋ ","áp đảo"
"pad ","n","pæd ","tập giấy"
"parameter ","n","pəˈræmətər ","tham số"
"parental ","adj","pəˈrɛntəl ","cha mẹ"
"parish ","n","ˈpærɪʃ ","giáo xứ"
"parliamentary ","adj","ˌpɑrləˈmɛntəri ","nghị viện"
"partial ","adj","ˈpɑrʃəl ","một phần"
"partially ","adv","ˈpɑrʃəli ","một phần"
"passing ","n","ˈpæsɪŋ ","đi qua"
"passive ","adj","ˈpæsɪv ","thụ động"
"pastor ","n","ˈpæstər ","mục sư"
"patch ","n","pæʧ ","vá"
"patent ","n","ˈpætənt ","bằng sáng chế"
"pathway ","n","ˈpæˌθweɪ ","con đường"
"patrol ","n, v","pəˈtroʊl ","tuần tra"
"patron ","n","ˈpeɪtrən ","người bảo trợ"
"peak ","n","pik ","đỉnh cao"
"peasant ","n","ˈpɛzənt ","tá điền"
"peculiar ","adj","pəˈkjuljər ","kỳ lạ"
"persist ","v","pərˈsɪst ","kiên trì"
"persistent ","adj","pərˈsɪstənt ","kiên trì"
"personnel ","n","ˌpɜrsəˈnɛl ","nhân viên"
"petition ","n","pəˈtɪʃən ","đơn kiến ​​nghị"
"philosopher ","n","fəˈlɑsəfər ","triết gia"
"philosophical ","adj","ˌfɪləˈsɑfɪkəl ","triết học"
"physician ","n","fəˈzɪʃən ","bác sĩ"
"pioneer ","n, v","ˌpaɪəˈnɪr ","người tiên phong"
"pipeline ","n","ˈpaɪˌplaɪn ","đường ống"
"pirate ","n","ˈpaɪrət ","cướp biển"
"pit ","n","pɪt ","hố"
